ASSERTION	AAECAAMFAAAAAAAAAFlA
RUN	hello.LoadTest	loadtest	1573577479970	 	3.2.1
USER	RampUpUsers	2376	END	1573577510775	1573577519489
USER	RampUpUsers	2700	END	1573577512695	1573577519490
REQUEST	2699		HelloWorld	1573577512695	1573577519488	KO	j.i.IOException: Premature close
REQUEST	2698		HelloWorld	1573577512688	1573577519490	KO	j.i.IOException: Premature close
REQUEST	2431		HelloWorld	1573577511106	1573577519488	KO	j.i.IOException: Premature close
USER	RampUpUsers	2699	END	1573577512695	1573577519490
USER	RampUpUsers	2698	END	1573577512687	1573577519491
USER	RampUpUsers	2431	END	1573577511105	1573577519491
REQUEST	2319		HelloWorld	1573577510436	1573577519491	KO	j.i.IOException: Premature close
REQUEST	2292		HelloWorld	1573577510266	1573577519491	KO	j.i.IOException: Premature close
USER	RampUpUsers	2319	END	1573577510435	1573577519491
USER	RampUpUsers	2292	END	1573577510265	1573577519491
REQUEST	2692		HelloWorld	1573577512655	1573577519491	KO	j.i.IOException: Premature close
REQUEST	2391		HelloWorld	1573577510866	1573577519491	KO	j.i.IOException: Premature close
REQUEST	2705		HelloWorld	1573577512725	1573577519492	KO	j.i.IOException: Premature close
REQUEST	2702		HelloWorld	1573577512715	1573577519490	KO	j.i.IOException: Premature close
REQUEST	2708		HelloWorld	1573577512746	1573577519492	KO	j.i.IOException: Premature close
USER	RampUpUsers	2692	END	1573577512655	1573577519492
USER	RampUpUsers	2391	END	1573577510866	1573577519492
USER	RampUpUsers	2705	END	1573577512725	1573577519492
USER	RampUpUsers	2702	END	1573577512715	1573577519492
USER	RampUpUsers	2708	END	1573577512745	1573577519493
REQUEST	2694		HelloWorld	1573577512665	1573577519492	KO	j.i.IOException: Premature close
REQUEST	2389		HelloWorld	1573577510856	1573577519489	KO	j.i.IOException: Premature close
REQUEST	2696		HelloWorld	1573577512676	1573577519490	KO	j.i.IOException: Premature close
USER	RampUpUsers	2389	END	1573577510855	1573577519493
USER	RampUpUsers	2696	END	1573577512675	1573577519493
REQUEST	2691		HelloWorld	1573577512645	1573577519491	KO	j.i.IOException: Premature close
USER	RampUpUsers	2691	END	1573577512645	1573577519494
REQUEST	3643		HelloWorld	1573577518146	1573577519494	OK	 
REQUEST	2704		HelloWorld	1573577512725	1573577519494	KO	j.i.IOException: Premature close
REQUEST	2707		HelloWorld	1573577512746	1573577519494	KO	j.i.IOException: Premature close
USER	RampUpUsers	3643	END	1573577518145	1573577519494
USER	RampUpUsers	2704	END	1573577512725	1573577519495
USER	RampUpUsers	2707	END	1573577512745	1573577519495
REQUEST	2712		HelloWorld	1573577512775	1573577519495	KO	j.i.IOException: Premature close
USER	RampUpUsers	2712	END	1573577512775	1573577519496
USER	RampUpUsers	2694	END	1573577512665	1573577519496
REQUEST	2717		HelloWorld	1573577512796	1573577519493	KO	j.i.IOException: Premature close
REQUEST	2709		HelloWorld	1573577512756	1573577519496	KO	j.i.IOException: Premature close
USER	RampUpUsers	2717	END	1573577512795	1573577519496
USER	RampUpUsers	2709	END	1573577512756	1573577519497
USER	RampUpUsers	3903	START	1573577519500	1573577519500
USER	RampUpUsers	3904	START	1573577519500	1573577519500
REQUEST	3644		HelloWorld	1573577518156	1573577519501	OK	 
USER	RampUpUsers	3644	END	1573577518155	1573577519501
REQUEST	2706		HelloWorld	1573577512736	1573577519492	KO	j.i.IOException: Premature close
USER	RampUpUsers	2706	END	1573577512735	1573577519502
REQUEST	2703		HelloWorld	1573577512715	1573577519492	KO	j.i.IOException: Premature close
USER	RampUpUsers	2703	END	1573577512715	1573577519503
REQUEST	2774		HelloWorld	1573577513135	1573577519504	OK	 
USER	RampUpUsers	2774	END	1573577513135	1573577519504
USER	RampUpUsers	3906	START	1573577519505	1573577519505
USER	RampUpUsers	3907	START	1573577519505	1573577519505
REQUEST	2711		HelloWorld	1573577512765	1573577519503	KO	j.i.IOException: Premature close
USER	RampUpUsers	2711	END	1573577512765	1573577519506
REQUEST	3081		HelloWorld	1573577514946	1573577519507	OK	 
USER	RampUpUsers	3081	END	1573577514945	1573577519507
REQUEST	3014		HelloWorld	1573577514546	1573577519513	OK	 
USER	RampUpUsers	3014	END	1573577514546	1573577519513
USER	RampUpUsers	3908	START	1573577519515	1573577519515
USER	RampUpUsers	3909	START	1573577519515	1573577519515
USER	RampUpUsers	3910	START	1573577519525	1573577519525
USER	RampUpUsers	3911	START	1573577519525	1573577519525
USER	RampUpUsers	3912	START	1573577519535	1573577519535
USER	RampUpUsers	3913	START	1573577519536	1573577519536
USER	RampUpUsers	3914	START	1573577519545	1573577519545
USER	RampUpUsers	3915	START	1573577519545	1573577519545
REQUEST	2800		HelloWorld	1573577513285	1573577519547	OK	 
USER	RampUpUsers	2800	END	1573577513285	1573577519547
USER	RampUpUsers	3916	START	1573577519556	1573577519556
USER	RampUpUsers	3917	START	1573577519556	1573577519556
USER	RampUpUsers	3918	START	1573577519565	1573577519565
USER	RampUpUsers	3919	START	1573577519565	1573577519565
USER	RampUpUsers	3920	START	1573577519575	1573577519575
USER	RampUpUsers	3921	START	1573577519575	1573577519575
USER	RampUpUsers	3923	START	1573577519585	1573577519585
USER	RampUpUsers	3922	START	1573577519585	1573577519585
USER	RampUpUsers	3924	START	1573577519595	1573577519595
USER	RampUpUsers	3925	START	1573577519595	1573577519595
USER	RampUpUsers	3926	START	1573577519605	1573577519605
USER	RampUpUsers	3927	START	1573577519605	1573577519605
USER	RampUpUsers	3928	START	1573577519615	1573577519615
USER	RampUpUsers	3929	START	1573577519615	1573577519615
USER	RampUpUsers	3931	START	1573577519626	1573577519626
USER	RampUpUsers	3930	START	1573577519626	1573577519626
REQUEST	2933		HelloWorld	1573577514076	1573577519634	OK	 
USER	RampUpUsers	2933	END	1573577514075	1573577519634
USER	RampUpUsers	3932	START	1573577519635	1573577519635
USER	RampUpUsers	3933	START	1573577519635	1573577519635
REQUEST	3648		HelloWorld	1573577518176	1573577519638	OK	 
USER	RampUpUsers	3648	END	1573577518175	1573577519638
REQUEST	3649		HelloWorld	1573577518186	1573577519641	OK	 
USER	RampUpUsers	3649	END	1573577518186	1573577519642
USER	RampUpUsers	3935	START	1573577519645	1573577519645
USER	RampUpUsers	3934	START	1573577519645	1573577519645
REQUEST	3603		HelloWorld	1573577517937	1573577519650	OK	 
USER	RampUpUsers	3603	END	1573577517936	1573577519651
USER	RampUpUsers	3936	START	1573577519655	1573577519655
USER	RampUpUsers	3937	START	1573577519655	1573577519655
REQUEST	3605		HelloWorld	1573577517946	1573577519657	OK	 
USER	RampUpUsers	3605	END	1573577517946	1573577519657
USER	RampUpUsers	3939	START	1573577519665	1573577519665
USER	RampUpUsers	3938	START	1573577519665	1573577519665
USER	RampUpUsers	3940	START	1573577519665	1573577519665
REQUEST	3604		HelloWorld	1573577517936	1573577519667	OK	 
USER	RampUpUsers	3604	END	1573577517936	1573577519668
REQUEST	3599		HelloWorld	1573577517916	1573577519674	OK	 
USER	RampUpUsers	3599	END	1573577517915	1573577519674
USER	RampUpUsers	3941	START	1573577519675	1573577519675
USER	RampUpUsers	3942	START	1573577519675	1573577519675
REQUEST	3651		HelloWorld	1573577518195	1573577519684	OK	 
USER	RampUpUsers	3651	END	1573577518195	1573577519684
USER	RampUpUsers	3944	START	1573577519686	1573577519686
USER	RampUpUsers	3943	START	1573577519686	1573577519686
REQUEST	3654		HelloWorld	1573577518205	1573577519687	OK	 
USER	RampUpUsers	3654	END	1573577518205	1573577519687
REQUEST	2725		HelloWorld	1573577512846	1573577519689	KO	j.i.IOException: Premature close
USER	RampUpUsers	2725	END	1573577512845	1573577519690
REQUEST	2723		HelloWorld	1573577512836	1573577519690	KO	j.i.IOException: Premature close
USER	RampUpUsers	2723	END	1573577512835	1573577519691
REQUEST	2728		HelloWorld	1573577512866	1573577519691	KO	j.i.IOException: Premature close
REQUEST	2729		HelloWorld	1573577512876	1573577519691	KO	j.i.IOException: Premature close
REQUEST	2232		HelloWorld	1573577509875	1573577519692	KO	j.i.IOException: Premature close
USER	RampUpUsers	2728	END	1573577512866	1573577519692
USER	RampUpUsers	2729	END	1573577512876	1573577519692
USER	RampUpUsers	2232	END	1573577509875	1573577519692
REQUEST	2737		HelloWorld	1573577512915	1573577519693	KO	j.i.IOException: Premature close
USER	RampUpUsers	2737	END	1573577512915	1573577519694
REQUEST	2748		HelloWorld	1573577512986	1573577519693	KO	j.i.IOException: Premature close
REQUEST	2756		HelloWorld	1573577513026	1573577519694	KO	j.i.IOException: Premature close
REQUEST	2741		HelloWorld	1573577512946	1573577519694	KO	j.i.IOException: Premature close
USER	RampUpUsers	3945	START	1573577519695	1573577519695
USER	RampUpUsers	3946	START	1573577519695	1573577519695
USER	RampUpUsers	2748	END	1573577512985	1573577519694
USER	RampUpUsers	2756	END	1573577513025	1573577519695
USER	RampUpUsers	2741	END	1573577512945	1573577519695
REQUEST	2733		HelloWorld	1573577512895	1573577519695	KO	j.i.IOException: Premature close
USER	RampUpUsers	2733	END	1573577512895	1573577519696
REQUEST	2727		HelloWorld	1573577512856	1573577519690	KO	j.i.IOException: Premature close
REQUEST	2738		HelloWorld	1573577512926	1573577519689	KO	j.i.IOException: Premature close
REQUEST	2740		HelloWorld	1573577512936	1573577519695	KO	j.i.IOException: Premature close
REQUEST	2751		HelloWorld	1573577512995	1573577519697	KO	j.i.IOException: Premature close
REQUEST	2759		HelloWorld	1573577513045	1573577519698	KO	j.i.IOException: Premature close
REQUEST	2730		HelloWorld	1573577512876	1573577519697	KO	j.i.IOException: Premature close
REQUEST	2764		HelloWorld	1573577513076	1573577519698	KO	j.i.IOException: Premature close
USER	RampUpUsers	2727	END	1573577512855	1573577519696
USER	RampUpUsers	2738	END	1573577512925	1573577519697
USER	RampUpUsers	2740	END	1573577512936	1573577519698
USER	RampUpUsers	2751	END	1573577512995	1573577519698
USER	RampUpUsers	2759	END	1573577513045	1573577519698
USER	RampUpUsers	2730	END	1573577512876	1573577519698
USER	RampUpUsers	2764	END	1573577513075	1573577519698
REQUEST	2734		HelloWorld	1573577512895	1573577519690	KO	j.i.IOException: Premature close
REQUEST	3657		HelloWorld	1573577518226	1573577519700	OK	 
USER	RampUpUsers	2734	END	1573577512895	1573577519699
USER	RampUpUsers	3657	END	1573577518225	1573577519700
REQUEST	2767		HelloWorld	1573577513095	1573577519698	KO	j.i.IOException: Premature close
USER	RampUpUsers	2767	END	1573577513095	1573577519702
REQUEST	2769		HelloWorld	1573577513106	1573577519700	KO	j.i.IOException: Premature close
REQUEST	2742		HelloWorld	1573577512946	1573577519700	KO	j.i.IOException: Premature close
REQUEST	2752		HelloWorld	1573577513005	1573577519699	KO	j.i.IOException: Premature close
USER	RampUpUsers	2742	END	1573577512945	1573577519703
USER	RampUpUsers	2752	END	1573577513005	1573577519703
REQUEST	2747		HelloWorld	1573577512976	1573577519698	KO	j.i.IOException: Premature close
USER	RampUpUsers	2747	END	1573577512976	1573577519703
REQUEST	2750		HelloWorld	1573577512995	1573577519703	KO	j.i.IOException: Premature close
USER	RampUpUsers	2750	END	1573577512995	1573577519704
USER	RampUpUsers	2769	END	1573577513105	1573577519704
USER	RampUpUsers	3947	START	1573577519705	1573577519705
USER	RampUpUsers	3948	START	1573577519705	1573577519705
REQUEST	2758		HelloWorld	1573577513045	1573577519704	KO	j.i.IOException: Premature close
USER	RampUpUsers	2758	END	1573577513045	1573577519708
REQUEST	2754		HelloWorld	1573577513016	1573577519698	KO	j.i.IOException: Premature close
USER	RampUpUsers	2754	END	1573577513015	1573577519708
REQUEST	2256		HelloWorld	1573577510026	1573577519703	KO	j.i.IOException: Premature close
USER	RampUpUsers	2256	END	1573577510026	1573577519709
REQUEST	2766		HelloWorld	1573577513086	1573577519708	KO	j.i.IOException: Premature close
USER	RampUpUsers	2766	END	1573577513086	1573577519709
REQUEST	2746		HelloWorld	1573577512976	1573577519708	KO	j.i.IOException: Premature close
USER	RampUpUsers	2746	END	1573577512976	1573577519710
REQUEST	2755		HelloWorld	1573577513026	1573577519703	KO	j.i.IOException: Premature close
USER	RampUpUsers	2755	END	1573577513025	1573577519712
REQUEST	2760		HelloWorld	1573577513055	1573577519709	KO	j.i.IOException: Premature close
USER	RampUpUsers	2760	END	1573577513055	1573577519712
REQUEST	2762		HelloWorld	1573577513065	1573577519711	KO	j.i.IOException: Premature close
USER	RampUpUsers	2762	END	1573577513065	1573577519714
USER	RampUpUsers	3950	START	1573577519715	1573577519715
USER	RampUpUsers	3949	START	1573577519715	1573577519715
REQUEST	3675		HelloWorld	1573577518326	1573577519717	OK	 
USER	RampUpUsers	3675	END	1573577518325	1573577519717
REQUEST	3492		HelloWorld	1573577517335	1573577519723	OK	 
USER	RampUpUsers	3492	END	1573577517335	1573577519723
USER	RampUpUsers	3952	START	1573577519725	1573577519725
USER	RampUpUsers	3951	START	1573577519725	1573577519725
USER	RampUpUsers	3953	START	1573577519735	1573577519735
USER	RampUpUsers	3954	START	1573577519735	1573577519735
REQUEST	3685		HelloWorld	1573577518376	1573577519745	OK	 
USER	RampUpUsers	3685	END	1573577518375	1573577519745
USER	RampUpUsers	3956	START	1573577519745	1573577519745
USER	RampUpUsers	3955	START	1573577519745	1573577519745
USER	RampUpUsers	3957	START	1573577519756	1573577519756
USER	RampUpUsers	3958	START	1573577519756	1573577519756
USER	RampUpUsers	3960	START	1573577519765	1573577519765
USER	RampUpUsers	3959	START	1573577519765	1573577519765
USER	RampUpUsers	3961	START	1573577519775	1573577519775
USER	RampUpUsers	3962	START	1573577519775	1573577519775
USER	RampUpUsers	3963	START	1573577519785	1573577519785
USER	RampUpUsers	3964	START	1573577519785	1573577519785
USER	RampUpUsers	3965	START	1573577519795	1573577519795
USER	RampUpUsers	3966	START	1573577519795	1573577519795
USER	RampUpUsers	3968	START	1573577519805	1573577519805
USER	RampUpUsers	3967	START	1573577519805	1573577519805
USER	RampUpUsers	3970	START	1573577519815	1573577519815
USER	RampUpUsers	3969	START	1573577519815	1573577519815
USER	RampUpUsers	3971	START	1573577519826	1573577519826
USER	RampUpUsers	3972	START	1573577519826	1573577519826
USER	RampUpUsers	3974	START	1573577519836	1573577519836
USER	RampUpUsers	3973	START	1573577519836	1573577519836
USER	RampUpUsers	3975	START	1573577519845	1573577519845
USER	RampUpUsers	3976	START	1573577519845	1573577519845
REQUEST	3368		HelloWorld	1573577516626	1573577519846	OK	 
USER	RampUpUsers	3368	END	1573577516625	1573577519847
REQUEST	3690		HelloWorld	1573577518406	1573577519848	OK	 
USER	RampUpUsers	3690	END	1573577518406	1573577519848
REQUEST	3688		HelloWorld	1573577518396	1573577519849	OK	 
USER	RampUpUsers	3688	END	1573577518395	1573577519849
REQUEST	3691		HelloWorld	1573577518406	1573577519851	OK	 
USER	RampUpUsers	3691	END	1573577518406	1573577519852
USER	RampUpUsers	3977	START	1573577519855	1573577519855
USER	RampUpUsers	3978	START	1573577519855	1573577519855
REQUEST	3048		HelloWorld	1573577514745	1573577519856	OK	 
USER	RampUpUsers	3048	END	1573577514745	1573577519856
USER	RampUpUsers	3980	START	1573577519865	1573577519865
USER	RampUpUsers	3979	START	1573577519865	1573577519865
USER	RampUpUsers	3981	START	1573577519865	1573577519865
USER	RampUpUsers	3982	START	1573577519875	1573577519875
USER	RampUpUsers	3983	START	1573577519875	1573577519875
USER	RampUpUsers	3984	START	1573577519885	1573577519885
USER	RampUpUsers	3985	START	1573577519885	1573577519885
USER	RampUpUsers	3986	START	1573577519895	1573577519895
USER	RampUpUsers	3987	START	1573577519896	1573577519896
USER	RampUpUsers	3988	START	1573577519906	1573577519906
USER	RampUpUsers	3989	START	1573577519906	1573577519906
USER	RampUpUsers	3990	START	1573577519916	1573577519916
USER	RampUpUsers	3991	START	1573577519916	1573577519916
USER	RampUpUsers	3992	START	1573577519925	1573577519925
USER	RampUpUsers	3993	START	1573577519925	1573577519925
USER	RampUpUsers	3994	START	1573577519935	1573577519935
USER	RampUpUsers	3995	START	1573577519935	1573577519935
USER	RampUpUsers	3996	START	1573577519945	1573577519945
USER	RampUpUsers	3997	START	1573577519945	1573577519945
REQUEST	2777		HelloWorld	1573577513155	1573577519945	KO	j.i.IOException: Premature close
REQUEST	2797		HelloWorld	1573577513275	1573577519946	KO	j.i.IOException: Premature close
USER	RampUpUsers	2777	END	1573577513155	1573577519945
USER	RampUpUsers	2797	END	1573577513275	1573577519947
REQUEST	2803		HelloWorld	1573577513305	1573577519946	KO	j.i.IOException: Premature close
USER	RampUpUsers	2803	END	1573577513305	1573577519947
REQUEST	2775		HelloWorld	1573577513145	1573577519947	KO	j.i.IOException: Premature close
REQUEST	2823		HelloWorld	1573577513426	1573577519948	KO	j.i.IOException: Premature close
REQUEST	2794		HelloWorld	1573577513256	1573577519948	KO	j.i.IOException: Premature close
REQUEST	2831		HelloWorld	1573577513476	1573577519949	KO	j.i.IOException: Premature close
USER	RampUpUsers	2775	END	1573577513145	1573577519948
USER	RampUpUsers	2823	END	1573577513426	1573577519949
USER	RampUpUsers	2794	END	1573577513255	1573577519949
USER	RampUpUsers	2831	END	1573577513475	1573577519949
REQUEST	2772		HelloWorld	1573577513127	1573577519944	KO	j.i.IOException: Premature close
USER	RampUpUsers	2772	END	1573577513126	1573577519950
REQUEST	2792		HelloWorld	1573577513246	1573577519946	KO	j.i.IOException: Premature close
REQUEST	2808		HelloWorld	1573577513335	1573577519952	KO	j.i.IOException: Premature close
REQUEST	2816		HelloWorld	1573577513385	1573577519952	KO	j.i.IOException: Premature close
USER	RampUpUsers	2792	END	1573577513245	1573577519951
USER	RampUpUsers	2808	END	1573577513335	1573577519952
USER	RampUpUsers	2816	END	1573577513385	1573577519953
REQUEST	2834		HelloWorld	1573577513486	1573577519954	KO	j.i.IOException: Premature close
USER	RampUpUsers	2834	END	1573577513485	1573577519955
USER	RampUpUsers	3999	START	1573577519955	1573577519955
USER	RampUpUsers	3998	START	1573577519955	1573577519955
REQUEST	2787		HelloWorld	1573577513216	1573577519947	KO	j.i.IOException: Premature close
USER	RampUpUsers	2787	END	1573577513215	1573577519958
REQUEST	2806		HelloWorld	1573577513325	1573577519948	KO	j.i.IOException: Premature close
REQUEST	2814		HelloWorld	1573577513375	1573577519959	KO	j.i.IOException: Premature close
REQUEST	2798		HelloWorld	1573577513275	1573577519960	KO	j.i.IOException: Premature close
REQUEST	2790		HelloWorld	1573577513226	1573577519960	KO	j.i.IOException: Premature close
REQUEST	2830		HelloWorld	1573577513465	1573577519961	KO	j.i.IOException: Premature close
USER	RampUpUsers	2806	END	1573577513325	1573577519959
USER	RampUpUsers	2814	END	1573577513375	1573577519960
USER	RampUpUsers	2798	END	1573577513275	1573577519960
USER	RampUpUsers	2790	END	1573577513226	1573577519961
USER	RampUpUsers	2830	END	1573577513465	1573577519962
USER	RampUpUsers	4000	START	1573577519965	1573577519965
USER	RampUpUsers	4001	START	1573577519965	1573577519965
REQUEST	2832		HelloWorld	1573577513476	1573577519953	KO	j.i.IOException: Premature close
USER	RampUpUsers	2832	END	1573577513475	1573577519967
REQUEST	2824		HelloWorld	1573577513426	1573577519967	KO	j.i.IOException: Premature close
USER	RampUpUsers	2824	END	1573577513426	1573577519968
REQUEST	2840		HelloWorld	1573577513525	1573577519968	KO	j.i.IOException: Premature close
USER	RampUpUsers	2840	END	1573577513525	1573577519968
REQUEST	2811		HelloWorld	1573577513356	1573577519958	KO	j.i.IOException: Premature close
USER	RampUpUsers	2811	END	1573577513355	1573577519969
REQUEST	2819		HelloWorld	1573577513395	1573577519969	KO	j.i.IOException: Premature close
USER	RampUpUsers	2819	END	1573577513395	1573577519970
REQUEST	2835		HelloWorld	1573577513496	1573577519970	KO	j.i.IOException: Premature close
USER	RampUpUsers	2835	END	1573577513496	1573577519970
REQUEST	2611		HelloWorld	1573577512175	1573577519970	KO	j.i.IOException: Premature close
USER	RampUpUsers	2611	END	1573577512175	1573577519971
REQUEST	2785		HelloWorld	1573577513195	1573577519951	KO	j.i.IOException: Premature close
USER	RampUpUsers	2785	END	1573577513195	1573577519971
REQUEST	2793		HelloWorld	1573577513246	1573577519971	KO	j.i.IOException: Premature close
USER	RampUpUsers	2793	END	1573577513245	1573577519972
REQUEST	2809		HelloWorld	1573577513346	1573577519972	KO	j.i.IOException: Premature close
USER	RampUpUsers	2809	END	1573577513345	1573577519972
REQUEST	2801		HelloWorld	1573577513295	1573577519973	KO	j.i.IOException: Premature close
USER	RampUpUsers	2801	END	1573577513295	1573577519973
REQUEST	2833		HelloWorld	1573577513486	1573577519973	KO	j.i.IOException: Premature close
USER	RampUpUsers	2833	END	1573577513485	1573577519974
REQUEST	2817		HelloWorld	1573577513385	1573577519974	KO	j.i.IOException: Premature close
USER	RampUpUsers	2817	END	1573577513385	1573577519974
REQUEST	2622		HelloWorld	1573577512246	1573577519962	KO	j.i.IOException: Premature close
USER	RampUpUsers	2622	END	1573577512245	1573577519975
USER	RampUpUsers	4002	START	1573577519975	1573577519975
USER	RampUpUsers	4003	START	1573577519975	1573577519975
REQUEST	3265		HelloWorld	1573577516025	1573577519977	OK	 
USER	RampUpUsers	3265	END	1573577516025	1573577519978
USER	RampUpUsers	4004	START	1573577519985	1573577519985
USER	RampUpUsers	4005	START	1573577519986	1573577519986
REQUEST	3700		HelloWorld	1573577518456	1573577519986	OK	 
USER	RampUpUsers	3700	END	1573577518455	1573577519986
REQUEST	3702		HelloWorld	1573577518466	1573577519988	OK	 
USER	RampUpUsers	3702	END	1573577518466	1573577519988
USER	RampUpUsers	4006	START	1573577519995	1573577519995
USER	RampUpUsers	4007	START	1573577519995	1573577519995
REQUEST	3709		HelloWorld	1573577518506	1573577520002	OK	 
USER	RampUpUsers	3709	END	1573577518505	1573577520002
REQUEST	3712		HelloWorld	1573577518516	1573577520004	OK	 
USER	RampUpUsers	3712	END	1573577518515	1573577520004
USER	RampUpUsers	4008	START	1573577520005	1573577520005
USER	RampUpUsers	4009	START	1573577520005	1573577520005
USER	RampUpUsers	4010	START	1573577520016	1573577520016
USER	RampUpUsers	4011	START	1573577520016	1573577520016
USER	RampUpUsers	4012	START	1573577520025	1573577520025
USER	RampUpUsers	4013	START	1573577520025	1573577520025
USER	RampUpUsers	4014	START	1573577520035	1573577520035
USER	RampUpUsers	4015	START	1573577520035	1573577520035
USER	RampUpUsers	4016	START	1573577520045	1573577520045
USER	RampUpUsers	4017	START	1573577520045	1573577520045
USER	RampUpUsers	4018	START	1573577520057	1573577520057
USER	RampUpUsers	4019	START	1573577520058	1573577520058
USER	RampUpUsers	4020	START	1573577520065	1573577520065
USER	RampUpUsers	4021	START	1573577520066	1573577520066
USER	RampUpUsers	4022	START	1573577520066	1573577520066
USER	RampUpUsers	4023	START	1573577520075	1573577520075
USER	RampUpUsers	4024	START	1573577520076	1573577520076
USER	RampUpUsers	4025	START	1573577520085	1573577520085
USER	RampUpUsers	4026	START	1573577520086	1573577520086
USER	RampUpUsers	4027	START	1573577520095	1573577520095
USER	RampUpUsers	4028	START	1573577520096	1573577520096
USER	RampUpUsers	4029	START	1573577520106	1573577520106
USER	RampUpUsers	4030	START	1573577520106	1573577520106
REQUEST	3662		HelloWorld	1573577518256	1573577520107	OK	 
USER	RampUpUsers	3662	END	1573577518255	1573577520107
REQUEST	3338		HelloWorld	1573577516445	1573577520109	OK	 
USER	RampUpUsers	3338	END	1573577516445	1573577520109
USER	RampUpUsers	4032	START	1573577520115	1573577520115
USER	RampUpUsers	4031	START	1573577520115	1573577520115
REQUEST	2588		HelloWorld	1573577512046	1573577520115	KO	j.i.IOException: Premature close
REQUEST	2670		HelloWorld	1573577512526	1573577520116	KO	j.i.IOException: Premature close
REQUEST	2556		HelloWorld	1573577511856	1573577520116	KO	j.i.IOException: Premature close
USER	RampUpUsers	2588	END	1573577512046	1573577520116
USER	RampUpUsers	2670	END	1573577512526	1573577520117
USER	RampUpUsers	2556	END	1573577511855	1573577520117
REQUEST	2844		HelloWorld	1573577513546	1573577520117	KO	j.i.IOException: Premature close
USER	RampUpUsers	2844	END	1573577513545	1573577520117
REQUEST	2516		HelloWorld	1573577511615	1573577520118	KO	j.i.IOException: Premature close
REQUEST	2629		HelloWorld	1573577512285	1573577520119	KO	j.i.IOException: Premature close
REQUEST	2565		HelloWorld	1573577511906	1573577520120	KO	j.i.IOException: Premature close
REQUEST	2573		HelloWorld	1573577511955	1573577520120	KO	j.i.IOException: Premature close
REQUEST	2525		HelloWorld	1573577511676	1573577520121	KO	j.i.IOException: Premature close
USER	RampUpUsers	2516	END	1573577511615	1573577520118
USER	RampUpUsers	2629	END	1573577512285	1573577520120
USER	RampUpUsers	2565	END	1573577511905	1573577520120
USER	RampUpUsers	2573	END	1573577511955	1573577520121
USER	RampUpUsers	2525	END	1573577511675	1573577520122
REQUEST	2672		HelloWorld	1573577512538	1573577520123	KO	j.i.IOException: Premature close
USER	RampUpUsers	2672	END	1573577512537	1573577520124
REQUEST	2673		HelloWorld	1573577512546	1573577520124	KO	j.i.IOException: Premature close
USER	RampUpUsers	4033	START	1573577520125	1573577520125
USER	RampUpUsers	4034	START	1573577520125	1573577520125
USER	RampUpUsers	2673	END	1573577512546	1573577520125
REQUEST	3726		HelloWorld	1573577518586	1573577520126	OK	 
REQUEST	2353		HelloWorld	1573577510636	1573577520125	KO	j.i.IOException: Premature close
USER	RampUpUsers	3726	END	1573577518586	1573577520126
USER	RampUpUsers	2353	END	1573577510636	1573577520126
REQUEST	2633		HelloWorld	1573577512306	1573577520126	KO	j.i.IOException: Premature close
USER	RampUpUsers	2633	END	1573577512305	1573577520126
REQUEST	3655		HelloWorld	1573577518215	1573577520127	OK	 
USER	RampUpUsers	3655	END	1573577518215	1573577520127
REQUEST	2647		HelloWorld	1573577512386	1573577520127	KO	j.i.IOException: Premature close
USER	RampUpUsers	2647	END	1573577512385	1573577520128
REQUEST	2623		HelloWorld	1573577512246	1573577520128	KO	j.i.IOException: Premature close
USER	RampUpUsers	2623	END	1573577512246	1573577520128
REQUEST	2583		HelloWorld	1573577512015	1573577520128	KO	j.i.IOException: Premature close
USER	RampUpUsers	2583	END	1573577512015	1573577520129
REQUEST	2631		HelloWorld	1573577512296	1573577520129	KO	j.i.IOException: Premature close
USER	RampUpUsers	2631	END	1573577512295	1573577520129
REQUEST	2663		HelloWorld	1573577512486	1573577520130	KO	j.i.IOException: Premature close
USER	RampUpUsers	2663	END	1573577512485	1573577520130
USER	RampUpUsers	4035	START	1573577520135	1573577520135
USER	RampUpUsers	4036	START	1573577520135	1573577520135
REQUEST	2655		HelloWorld	1573577512435	1573577520130	KO	j.i.IOException: Premature close
USER	RampUpUsers	2655	END	1573577512435	1573577520135
REQUEST	2604		HelloWorld	1573577512136	1573577520118	KO	j.i.IOException: Premature close
USER	RampUpUsers	2604	END	1573577512135	1573577520136
REQUEST	2596		HelloWorld	1573577512086	1573577520136	KO	j.i.IOException: Premature close
USER	RampUpUsers	2596	END	1573577512085	1573577520137
REQUEST	2628		HelloWorld	1573577512275	1573577520137	KO	j.i.IOException: Premature close
USER	RampUpUsers	2628	END	1573577512275	1573577520137
REQUEST	2529		HelloWorld	1573577511696	1573577520126	KO	j.i.IOException: Premature close
USER	RampUpUsers	2529	END	1573577511696	1573577520138
REQUEST	2666		HelloWorld	1573577512477	1573577520131	KO	j.i.IOException: Premature close
USER	RampUpUsers	2666	END	1573577512476	1573577520139
REQUEST	2554		HelloWorld	1573577511846	1573577520139	KO	j.i.IOException: Premature close
USER	RampUpUsers	2554	END	1573577511845	1573577520140
REQUEST	2674		HelloWorld	1573577512546	1573577520140	KO	j.i.IOException: Premature close
USER	RampUpUsers	2674	END	1573577512546	1573577520140
REQUEST	2634		HelloWorld	1573577512316	1573577520140	KO	j.i.IOException: Premature close
USER	RampUpUsers	2634	END	1573577512316	1573577520141
